event_id,user_id,event_name,timestamp
101,U-58,view_item,2026-05-01T19:12:00
102,U-59,view_item,2026-05-01T23:54:00
103,U-60,view_item,2026-05-01T07:44:00
104,U-60,add_to_cart,2026-05-01T07:46:00
105,U-60,start_checkout,2026-05-01T07:48:00
106,U-61,view_item,2026-05-01T03:16:00
107,U-62,view_item,2026-05-01T16:20:00
108,U-62,add_to_cart,2026-05-01T16:22:00
109,U-63,view_item,2026-05-01T21:48:00
110,U-64,view_item,2026-05-01T14:42:00
111,U-65,view_item,2026-05-01T04:02:00
112,U-66,view_item,2026-05-01T09:08:00
113,U-67,view_item,2026-05-01T20:44:00
114,U-68,view_item,2026-05-01T18:54:00
115,U-69,view_item,2026-05-01T12:09:00
116,U-69,add_to_cart,2026-05-01T12:11:00
117,U-70,view_item,2026-05-01T01:37:00
118,U-71,view_item,2026-05-01T01:11:00
119,U-71,add_to_cart,2026-05-01T01:13:00
120,U-71,start_checkout,2026-05-01T01:15:00
121,U-72,view_item,2026-05-01T23:13:00
122,U-73,view_item,2026-05-01T04:41:00
123,U-74,view_item,2026-05-01T02:03:00
124,U-74,add_to_cart,2026-05-01T02:05:00
125,U-74,start_checkout,2026-05-01T02:07:00
126,U-74,purchase,2026-05-01T02:09:00
127,U-75,view_item,2026-05-01T00:25:00
128,U-75,add_to_cart,2026-05-01T00:27:00
129,U-76,view_item,2026-05-01T01:16:00
130,U-77,view_item,2026-05-01T08:14:00
131,U-78,view_item,2026-05-01T22:21:00
132,U-78,add_to_cart,2026-05-01T22:23:00
133,U-78,start_checkout,2026-05-01T22:25:00
134,U-79,view_item,2026-05-01T15:26:00
135,U-80,view_item,2026-05-01T08:26:00
136,U-81,view_item,2026-05-01T03:46:00
137,U-81,add_to_cart,2026-05-01T03:48:00
138,U-81,start_checkout,2026-05-01T03:50:00
139,U-81,purchase,2026-05-01T03:52:00
140,U-82,view_item,2026-05-01T21:01:00
141,U-82,add_to_cart,2026-05-01T21:03:00
142,U-83,view_item,2026-05-01T16:01:00
143,U-84,view_item,2026-05-01T13:10:00
144,U-84,add_to_cart,2026-05-01T13:12:00
145,U-85,view_item,2026-05-01T20:41:00
146,U-86,view_item,2026-05-01T23:51:00
147,U-87,view_item,2026-05-01T12:27:00
148,U-88,view_item,2026-05-01T05:50:00
149,U-89,view_item,2026-05-01T23:18:00
150,U-90,view_item,2026-05-01T19:33:00
151,U-91,view_item,2026-05-01T18:12:00
152,U-92,view_item,2026-05-01T19:40:00
153,U-92,add_to_cart,2026-05-01T19:42:00
154,U-92,start_checkout,2026-05-01T19:44:00
155,U-93,view_item,2026-05-01T02:27:00
156,U-94,view_item,2026-05-01T15:00:00
157,U-95,view_item,2026-05-01T12:27:00
158,U-95,add_to_cart,2026-05-01T12:29:00
159,U-95,start_checkout,2026-05-01T12:31:00
160,U-95,purchase,2026-05-01T12:33:00
161,U-96,view_item,2026-05-01T15:49:00
162,U-97,view_item,2026-05-01T17:39:00
163,U-98,view_item,2026-05-01T13:32:00
164,U-99,view_item,2026-05-01T21:05:00
165,U-100,view_item,2026-05-01T16:55:00
166,U-100,add_to_cart,2026-05-01T16:57:00
167,U-101,view_item,2026-05-01T19:34:00
168,U-101,add_to_cart,2026-05-01T19:36:00
169,U-102,view_item,2026-05-01T12:19:00
170,U-103,view_item,2026-05-01T11:47:00
171,U-104,view_item,2026-05-01T12:34:00
172,U-104,add_to_cart,2026-05-01T12:36:00
173,U-104,start_checkout,2026-05-01T12:38:00
174,U-104,purchase,2026-05-01T12:40:00
175,U-105,view_item,2026-05-01T07:32:00
176,U-106,view_item,2026-05-01T09:50:00
177,U-107,view_item,2026-05-01T11:30:00
178,U-107,add_to_cart,2026-05-01T11:32:00
179,U-107,start_checkout,2026-05-01T11:34:00
180,U-107,purchase,2026-05-01T11:36:00
181,U-108,view_item,2026-05-01T17:18:00
182,U-109,view_item,2026-05-01T17:28:00
183,U-110,view_item,2026-05-01T05:57:00
184,U-111,view_item,2026-05-01T09:22:00
185,U-111,add_to_cart,2026-05-01T09:24:00
186,U-111,start_checkout,2026-05-01T09:26:00
187,U-112,view_item,2026-05-01T16:06:00
188,U-113,view_item,2026-05-01T05:32:00
189,U-114,view_item,2026-05-01T02:18:00
190,U-115,view_item,2026-05-01T21:13:00
191,U-115,add_to_cart,2026-05-01T21:15:00
192,U-115,start_checkout,2026-05-01T21:17:00
193,U-115,purchase,2026-05-01T21:19:00
194,U-116,view_item,2026-05-01T11:21:00
195,U-116,add_to_cart,2026-05-01T11:23:00
196,U-117,view_item,2026-05-01T03:36:00
197,U-118,view_item,2026-05-01T11:05:00
198,U-119,view_item,2026-05-01T21:00:00
199,U-119,add_to_cart,2026-05-01T21:02:00
200,U-120,view_item,2026-05-01T05:16:00
201,U-121,view_item,2026-05-01T20:19:00
202,U-121,add_to_cart,2026-05-01T20:21:00
203,U-121,start_checkout,2026-05-01T20:23:00
204,U-121,purchase,2026-05-01T20:25:00
205,U-122,view_item,2026-05-01T20:43:00
206,U-123,view_item,2026-05-01T20:12:00
207,U-124,view_item,2026-05-01T13:57:00
208,U-125,view_item,2026-05-01T22:27:00
209,U-126,view_item,2026-05-01T06:03:00
210,U-126,add_to_cart,2026-05-01T06:05:00
211,U-127,view_item,2026-05-01T16:39:00
212,U-128,view_item,2026-05-01T17:37:00
213,U-128,add_to_cart,2026-05-01T17:39:00
214,U-129,view_item,2026-05-01T11:14:00
215,U-129,add_to_cart,2026-05-01T11:16:00
216,U-129,start_checkout,2026-05-01T11:18:00
217,U-130,view_item,2026-05-01T17:10:00
218,U-130,add_to_cart,2026-05-01T17:12:00
219,U-130,start_checkout,2026-05-01T17:14:00
220,U-130,purchase,2026-05-01T17:16:00
221,U-131,view_item,2026-05-01T01:50:00
222,U-132,view_item,2026-05-01T03:58:00
223,U-133,view_item,2026-05-01T10:33:00
224,U-134,view_item,2026-05-01T04:14:00
225,U-134,add_to_cart,2026-05-01T04:16:00
226,U-134,start_checkout,2026-05-01T04:18:00
227,U-134,purchase,2026-05-01T04:20:00
228,U-135,view_item,2026-05-01T11:52:00
229,U-136,view_item,2026-05-01T18:50:00
230,U-137,view_item,2026-05-01T09:07:00
231,U-137,add_to_cart,2026-05-01T09:09:00
232,U-137,start_checkout,2026-05-01T09:11:00
233,U-138,view_item,2026-05-01T01:00:00
234,U-138,add_to_cart,2026-05-01T01:02:00
235,U-139,view_item,2026-05-01T20:21:00
236,U-140,view_item,2026-05-01T14:07:00
237,U-141,view_item,2026-05-01T12:42:00
238,U-142,view_item,2026-05-01T00:39:00
239,U-142,add_to_cart,2026-05-01T00:41:00
240,U-143,view_item,2026-05-01T10:44:00
241,U-143,add_to_cart,2026-05-01T10:46:00
242,U-144,view_item,2026-05-01T12:42:00
243,U-144,add_to_cart,2026-05-01T12:44:00
244,U-144,start_checkout,2026-05-01T12:46:00
245,U-145,view_item,2026-05-01T19:47:00
246,U-146,view_item,2026-05-01T11:09:00
247,U-147,view_item,2026-05-01T03:16:00
248,U-147,add_to_cart,2026-05-01T03:18:00
249,U-147,start_checkout,2026-05-01T03:20:00
250,U-148,view_item,2026-05-01T14:57:00
251,U-148,add_to_cart,2026-05-01T14:59:00
252,U-148,start_checkout,2026-05-01T15:01:00
253,U-148,purchase,2026-05-01T15:03:00
254,U-149,view_item,2026-05-01T15:01:00
255,U-150,view_item,2026-05-01T06:20:00
256,U-151,view_item,2026-05-01T21:10:00
257,U-152,view_item,2026-05-01T18:39:00
258,U-152,add_to_cart,2026-05-01T18:41:00
259,U-152,start_checkout,2026-05-01T18:43:00
260,U-152,purchase,2026-05-01T18:45:00
261,U-153,view_item,2026-05-01T03:20:00
262,U-153,add_to_cart,2026-05-01T03:22:00
263,U-154,view_item,2026-05-01T17:55:00
264,U-154,add_to_cart,2026-05-01T17:57:00
265,U-155,view_item,2026-05-01T17:30:00
266,U-156,view_item,2026-05-01T19:36:00
267,U-156,add_to_cart,2026-05-01T19:38:00
268,U-157,view_item,2026-05-01T15:22:00
269,U-157,add_to_cart,2026-05-01T15:24:00
270,U-157,start_checkout,2026-05-01T15:26:00
271,U-157,purchase,2026-05-01T15:28:00
272,U-158,view_item,2026-05-01T05:56:00
273,U-159,view_item,2026-05-01T00:29:00
274,U-159,add_to_cart,2026-05-01T00:31:00
275,U-160,view_item,2026-05-01T05:45:00
276,U-161,view_item,2026-05-01T05:28:00
277,U-162,view_item,2026-05-01T16:37:00
278,U-162,add_to_cart,2026-05-01T16:39:00
279,U-163,view_item,2026-05-01T21:24:00
280,U-163,add_to_cart,2026-05-01T21:26:00
281,U-163,start_checkout,2026-05-01T21:28:00
282,U-164,view_item,2026-05-01T00:53:00
283,U-164,add_to_cart,2026-05-01T00:55:00
284,U-165,view_item,2026-05-01T21:48:00
285,U-166,view_item,2026-05-01T08:19:00
286,U-167,view_item,2026-05-01T19:58:00
287,U-168,view_item,2026-05-01T01:05:00
288,U-169,view_item,2026-05-01T19:13:00
289,U-169,add_to_cart,2026-05-01T19:15:00
290,U-170,view_item,2026-05-01T13:06:00
291,U-170,add_to_cart,2026-05-01T13:08:00
292,U-170,start_checkout,2026-05-01T13:10:00
293,U-170,purchase,2026-05-01T13:12:00
294,U-171,view_item,2026-05-01T23:36:00
295,U-171,add_to_cart,2026-05-01T23:38:00
296,U-172,view_item,2026-05-01T11:56:00
297,U-172,add_to_cart,2026-05-01T11:58:00
298,U-173,view_item,2026-05-01T03:17:00
299,U-174,view_item,2026-05-01T06:52:00
300,U-175,view_item,2026-05-01T07:08:00
301,U-175,add_to_cart,2026-05-01T07:10:00
302,U-175,start_checkout,2026-05-01T07:12:00
303,U-176,view_item,2026-05-01T09:15:00
304,U-177,view_item,2026-05-01T16:19:00
305,U-178,view_item,2026-05-01T05:18:00
306,U-178,add_to_cart,2026-05-01T05:20:00
307,U-178,start_checkout,2026-05-01T05:22:00
308,U-179,view_item,2026-05-01T21:45:00
309,U-180,view_item,2026-05-01T12:01:00
310,U-181,view_item,2026-05-01T14:41:00
311,U-182,view_item,2026-05-01T08:04:00
312,U-182,add_to_cart,2026-05-01T08:06:00
313,U-182,start_checkout,2026-05-01T08:08:00
314,U-182,purchase,2026-05-01T08:10:00
315,U-183,view_item,2026-05-01T12:49:00
316,U-184,view_item,2026-05-01T22:48:00
317,U-184,add_to_cart,2026-05-01T22:50:00
318,U-185,view_item,2026-05-01T16:23:00
319,U-186,view_item,2026-05-01T23:07:00
320,U-187,view_item,2026-05-01T02:11:00
321,U-188,view_item,2026-05-01T09:01:00
322,U-189,view_item,2026-05-01T01:31:00
323,U-190,view_item,2026-05-01T20:40:00
324,U-191,view_item,2026-05-01T01:44:00
325,U-192,view_item,2026-05-01T02:51:00
326,U-192,add_to_cart,2026-05-01T02:53:00
327,U-192,start_checkout,2026-05-01T02:55:00
328,U-192,purchase,2026-05-01T02:57:00
329,U-193,view_item,2026-05-01T14:48:00
330,U-194,view_item,2026-05-01T15:43:00
331,U-195,view_item,2026-05-01T02:17:00
332,U-196,view_item,2026-05-01T20:34:00
333,U-197,view_item,2026-05-01T22:05:00
334,U-198,view_item,2026-05-01T00:14:00
335,U-198,add_to_cart,2026-05-01T00:16:00
336,U-198,start_checkout,2026-05-01T00:18:00
337,U-198,purchase,2026-05-01T00:20:00
338,U-199,view_item,2026-05-01T10:41:00
339,U-200,view_item,2026-05-01T19:45:00
340,U-201,view_item,2026-05-01T11:08:00
341,U-202,view_item,2026-05-01T23:29:00
342,U-202,add_to_cart,2026-05-01T23:31:00
343,U-203,view_item,2026-05-01T03:04:00
344,U-204,view_item,2026-05-01T20:07:00
345,U-204,add_to_cart,2026-05-01T20:09:00
346,U-204,start_checkout,2026-05-01T20:11:00
347,U-205,view_item,2026-05-01T04:56:00
348,U-205,add_to_cart,2026-05-01T04:58:00
349,U-205,start_checkout,2026-05-01T05:00:00
350,U-205,purchase,2026-05-01T05:02:00
351,U-206,view_item,2026-05-01T04:10:00
352,U-206,add_to_cart,2026-05-01T04:12:00
353,U-207,view_item,2026-05-01T08:49:00
354,U-208,view_item,2026-05-01T21:02:00
355,U-208,add_to_cart,2026-05-01T21:04:00
356,U-208,start_checkout,2026-05-01T21:06:00
357,U-208,purchase,2026-05-01T21:08:00
358,U-209,view_item,2026-05-01T09:41:00
359,U-209,add_to_cart,2026-05-01T09:43:00
360,U-210,view_item,2026-05-01T10:52:00
361,U-211,view_item,2026-05-01T18:46:00
362,U-211,add_to_cart,2026-05-01T18:48:00
363,U-211,start_checkout,2026-05-01T18:50:00
364,U-211,purchase,2026-05-01T18:52:00
365,U-212,view_item,2026-05-01T12:41:00
366,U-212,add_to_cart,2026-05-01T12:43:00
367,U-212,start_checkout,2026-05-01T12:45:00
368,U-212,purchase,2026-05-01T12:47:00
369,U-213,view_item,2026-05-01T03:36:00
370,U-214,view_item,2026-05-01T13:04:00
371,U-214,add_to_cart,2026-05-01T13:06:00
372,U-214,start_checkout,2026-05-01T13:08:00
373,U-214,purchase,2026-05-01T13:10:00
374,U-215,view_item,2026-05-01T22:28:00
375,U-216,view_item,2026-05-01T03:13:00
376,U-217,view_item,2026-05-01T02:36:00
377,U-218,view_item,2026-05-01T21:17:00
378,U-218,add_to_cart,2026-05-01T21:19:00
379,U-218,start_checkout,2026-05-01T21:21:00
380,U-218,purchase,2026-05-01T21:23:00
381,U-219,view_item,2026-05-01T19:54:00
382,U-220,view_item,2026-05-01T07:58:00
383,U-221,view_item,2026-05-01T19:03:00
384,U-221,add_to_cart,2026-05-01T19:05:00
385,U-221,start_checkout,2026-05-01T19:07:00
386,U-222,view_item,2026-05-01T05:25:00
387,U-222,add_to_cart,2026-05-01T05:27:00
388,U-222,start_checkout,2026-05-01T05:29:00
389,U-222,purchase,2026-05-01T05:31:00
390,U-223,view_item,2026-05-01T02:27:00
391,U-224,view_item,2026-05-01T19:27:00
392,U-225,view_item,2026-05-01T15:41:00
393,U-225,add_to_cart,2026-05-01T15:43:00
394,U-226,view_item,2026-05-01T08:35:00
395,U-226,add_to_cart,2026-05-01T08:37:00
396,U-226,start_checkout,2026-05-01T08:39:00
397,U-226,purchase,2026-05-01T08:41:00
398,U-227,view_item,2026-05-01T15:52:00
399,U-227,add_to_cart,2026-05-01T15:54:00
400,U-228,view_item,2026-05-01T01:59:00
401,U-229,view_item,2026-05-01T02:37:00
402,U-229,add_to_cart,2026-05-01T02:39:00
403,U-230,view_item,2026-05-01T05:47:00
404,U-230,add_to_cart,2026-05-01T05:49:00
405,U-230,start_checkout,2026-05-01T05:51:00
406,U-231,view_item,2026-05-01T03:10:00
407,U-232,view_item,2026-05-01T14:34:00
408,U-232,add_to_cart,2026-05-01T14:36:00
409,U-232,start_checkout,2026-05-01T14:38:00
410,U-232,purchase,2026-05-01T14:40:00
411,U-233,view_item,2026-05-01T00:32:00
412,U-233,add_to_cart,2026-05-01T00:34:00
413,U-234,view_item,2026-05-01T15:19:00
414,U-234,add_to_cart,2026-05-01T15:21:00
415,U-235,view_item,2026-05-01T06:28:00
416,U-236,view_item,2026-05-01T20:02:00
417,U-237,view_item,2026-05-01T05:41:00
418,U-237,add_to_cart,2026-05-01T05:43:00
419,U-237,start_checkout,2026-05-01T05:45:00
420,U-237,purchase,2026-05-01T05:47:00
421,U-238,view_item,2026-05-01T23:30:00
422,U-238,add_to_cart,2026-05-01T23:32:00
423,U-238,start_checkout,2026-05-01T23:34:00
424,U-238,purchase,2026-05-01T23:36:00
425,U-239,view_item,2026-05-01T04:50:00
426,U-239,add_to_cart,2026-05-01T04:52:00
427,U-240,view_item,2026-05-01T22:50:00
428,U-240,add_to_cart,2026-05-01T22:52:00
429,U-240,start_checkout,2026-05-01T22:54:00
430,U-241,view_item,2026-05-01T11:08:00
431,U-241,add_to_cart,2026-05-01T11:10:00
432,U-241,start_checkout,2026-05-01T11:12:00
433,U-242,view_item,2026-05-01T00:00:00
434,U-242,add_to_cart,2026-05-01T00:02:00
435,U-242,start_checkout,2026-05-01T00:04:00
436,U-242,purchase,2026-05-01T00:06:00
437,U-243,view_item,2026-05-01T12:12:00
438,U-243,add_to_cart,2026-05-01T12:14:00
439,U-243,start_checkout,2026-05-01T12:16:00
440,U-243,purchase,2026-05-01T12:18:00
441,U-244,view_item,2026-05-01T05:52:00
442,U-244,add_to_cart,2026-05-01T05:54:00
443,U-245,view_item,2026-05-01T07:28:00
444,U-245,add_to_cart,2026-05-01T07:30:00
445,U-245,start_checkout,2026-05-01T07:32:00
446,U-245,purchase,2026-05-01T07:34:00
447,U-246,view_item,2026-05-01T17:24:00
448,U-247,view_item,2026-05-01T15:41:00
449,U-247,add_to_cart,2026-05-01T15:43:00
450,U-247,start_checkout,2026-05-01T15:45:00
451,U-247,purchase,2026-05-01T15:47:00
452,U-248,view_item,2026-05-01T04:34:00
453,U-248,add_to_cart,2026-05-01T04:36:00
454,U-248,start_checkout,2026-05-01T04:38:00
455,U-249,view_item,2026-05-01T06:22:00
456,U-250,view_item,2026-05-01T14:41:00
457,U-251,view_item,2026-05-01T17:33:00
458,U-252,view_item,2026-05-01T07:49:00
459,U-253,view_item,2026-05-01T18:23:00
460,U-254,view_item,2026-05-01T19:18:00
461,U-254,add_to_cart,2026-05-01T19:20:00
462,U-254,start_checkout,2026-05-01T19:22:00
463,U-254,purchase,2026-05-01T19:24:00
464,U-255,view_item,2026-05-01T05:02:00
465,U-256,view_item,2026-05-01T02:19:00
466,U-256,add_to_cart,2026-05-01T02:21:00
467,U-256,start_checkout,2026-05-01T02:23:00
468,U-257,view_item,2026-05-01T03:39:00
469,U-258,view_item,2026-05-01T16:32:00
470,U-258,add_to_cart,2026-05-01T16:34:00
471,U-259,view_item,2026-05-01T06:41:00
472,U-260,view_item,2026-05-01T21:23:00
473,U-261,view_item,2026-05-01T17:38:00
474,U-261,add_to_cart,2026-05-01T17:40:00
475,U-262,view_item,2026-05-01T11:02:00
476,U-263,view_item,2026-05-01T09:29:00
477,U-263,add_to_cart,2026-05-01T09:31:00
478,U-263,start_checkout,2026-05-01T09:33:00
479,U-263,purchase,2026-05-01T09:35:00
480,U-264,view_item,2026-05-01T10:11:00
481,U-265,view_item,2026-05-01T12:38:00
482,U-265,add_to_cart,2026-05-01T12:40:00
483,U-265,start_checkout,2026-05-01T12:42:00
484,U-265,purchase,2026-05-01T12:44:00
485,U-266,view_item,2026-05-01T16:57:00
486,U-266,add_to_cart,2026-05-01T16:59:00
487,U-266,start_checkout,2026-05-01T17:01:00
488,U-267,view_item,2026-05-01T14:48:00
489,U-267,add_to_cart,2026-05-01T14:50:00
490,U-268,view_item,2026-05-01T15:51:00
491,U-269,view_item,2026-05-01T03:07:00
492,U-270,view_item,2026-05-01T06:18:00
493,U-271,view_item,2026-05-01T01:08:00
494,U-271,add_to_cart,2026-05-01T01:10:00
495,U-271,start_checkout,2026-05-01T01:12:00
496,U-271,purchase,2026-05-01T01:14:00
497,U-272,view_item,2026-05-01T20:09:00
498,U-272,add_to_cart,2026-05-01T20:11:00
499,U-272,start_checkout,2026-05-01T20:13:00
500,U-273,view_item,2026-05-01T14:32:00
501,U-274,view_item,2026-05-01T03:34:00
502,U-275,view_item,2026-05-01T01:14:00
503,U-276,view_item,2026-05-01T12:08:00
504,U-277,view_item,2026-05-01T11:48:00
505,U-277,add_to_cart,2026-05-01T11:50:00
506,U-278,view_item,2026-05-01T04:27:00
507,U-278,add_to_cart,2026-05-01T04:29:00
508,U-278,start_checkout,2026-05-01T04:31:00
509,U-278,purchase,2026-05-01T04:33:00
510,U-279,view_item,2026-05-01T03:30:00
511,U-279,add_to_cart,2026-05-01T03:32:00
512,U-280,view_item,2026-05-01T20:18:00
513,U-280,add_to_cart,2026-05-01T20:20:00
514,U-281,view_item,2026-05-01T21:40:00
515,U-281,add_to_cart,2026-05-01T21:42:00
516,U-281,start_checkout,2026-05-01T21:44:00
517,U-282,view_item,2026-05-01T05:56:00
518,U-282,add_to_cart,2026-05-01T05:58:00
519,U-282,start_checkout,2026-05-01T06:00:00
520,U-282,purchase,2026-05-01T06:02:00
521,U-283,view_item,2026-05-01T21:56:00
522,U-284,view_item,2026-05-01T05:11:00
523,U-284,add_to_cart,2026-05-01T05:13:00
524,U-284,start_checkout,2026-05-01T05:15:00
525,U-284,purchase,2026-05-01T05:17:00
526,U-285,view_item,2026-05-01T20:29:00
527,U-285,add_to_cart,2026-05-01T20:31:00
528,U-285,start_checkout,2026-05-01T20:33:00
529,U-285,purchase,2026-05-01T20:35:00
530,U-286,view_item,2026-05-01T11:39:00
531,U-287,view_item,2026-05-02T11:45:00
532,U-288,view_item,2026-05-02T19:40:00
533,U-288,add_to_cart,2026-05-02T19:42:00
534,U-288,start_checkout,2026-05-02T19:44:00
535,U-288,purchase,2026-05-02T19:46:00
536,U-289,view_item,2026-05-02T05:24:00
537,U-290,view_item,2026-05-02T02:02:00
538,U-291,view_item,2026-05-02T20:06:00
539,U-292,view_item,2026-05-02T00:32:00
540,U-292,add_to_cart,2026-05-02T00:34:00
541,U-293,view_item,2026-05-02T04:15:00
542,U-293,add_to_cart,2026-05-02T04:17:00
543,U-293,start_checkout,2026-05-02T04:19:00
544,U-294,view_item,2026-05-02T15:09:00
545,U-295,view_item,2026-05-02T23:07:00
546,U-295,add_to_cart,2026-05-02T23:09:00
547,U-296,view_item,2026-05-02T04:25:00
548,U-297,view_item,2026-05-02T04:54:00
549,U-297,add_to_cart,2026-05-02T04:56:00
550,U-298,view_item,2026-05-02T13:55:00
551,U-299,view_item,2026-05-02T22:04:00
552,U-299,add_to_cart,2026-05-02T22:06:00
553,U-299,start_checkout,2026-05-02T22:08:00
554,U-299,purchase,2026-05-02T22:10:00
555,U-300,view_item,2026-05-02T02:17:00
556,U-300,add_to_cart,2026-05-02T02:19:00
557,U-300,start_checkout,2026-05-02T02:21:00
558,U-301,view_item,2026-05-02T21:14:00
559,U-302,view_item,2026-05-02T08:52:00
560,U-302,add_to_cart,2026-05-02T08:54:00
561,U-303,view_item,2026-05-02T20:07:00
562,U-303,add_to_cart,2026-05-02T20:09:00
563,U-303,start_checkout,2026-05-02T20:11:00
564,U-303,purchase,2026-05-02T20:13:00
565,U-304,view_item,2026-05-02T01:38:00
566,U-305,view_item,2026-05-02T05:18:00
567,U-305,add_to_cart,2026-05-02T05:20:00
568,U-305,start_checkout,2026-05-02T05:22:00
569,U-306,view_item,2026-05-02T15:54:00
570,U-307,view_item,2026-05-02T05:02:00
571,U-308,view_item,2026-05-02T10:08:00
572,U-309,view_item,2026-05-02T01:25:00
573,U-309,add_to_cart,2026-05-02T01:27:00
574,U-309,start_checkout,2026-05-02T01:29:00
575,U-309,purchase,2026-05-02T01:31:00
576,U-310,view_item,2026-05-02T23:55:00
577,U-311,view_item,2026-05-02T20:07:00
578,U-312,view_item,2026-05-02T05:03:00
579,U-312,add_to_cart,2026-05-02T05:05:00
580,U-313,view_item,2026-05-02T23:14:00
581,U-314,view_item,2026-05-02T21:37:00
582,U-315,view_item,2026-05-02T22:17:00
